timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label,bytes_ratio,bytes_per_sec,prediction,anomaly_score
2024-05-12 07:10:51,10.0.0.237,180.144.138.156,27017,TCP,30115,1178465,3.47,37,normal,0.025554407169998964,338537.8151260504,normal,0.12456490289762973
2024-05-16 12:03:36,10.0.2.118,87.222.76.161,21,UDP,21954,204442,3.93,41,normal,0.10738445434668832,56177.66749379652,normal,0.17506027119228346
2024-05-08 02:41:24,10.0.0.93,10.0.3.187,40731,TCP,129,0,0.064,1,anomaly,129.0,786.5853658536585,normal,0.13084326702389198
2024-05-09 21:32:12,10.0.1.114,205.160.62.11,5432,TCP,346,21848,33.22,1,normal,0.015835965032724608,666.0864345738295,normal,0.17952956959595667
2024-05-04 06:11:08,10.0.0.218,45.156.250.25,8443,UDP,48816,1162921,2.46,49,normal,0.04197701995490669,473334.765625,normal,0.11013700043202485
2024-05-24 10:17:52,10.0.1.180,91.107.50.170,22,UDP,60228,376193,12.26,48,normal,0.16009824718097576,35309.14239482201,normal,0.17635625918024495
2024-05-23 09:45:55,10.0.1.180,10.0.1.148,5601,TCP,2625,464536,24.05,3,normal,0.005650787773632671,19344.14078674948,normal,0.1747173793827877
2024-05-18 01:22:31,10.0.1.148,185.220.101.45,443,TCP,3003874301,21430,3009.89,919870,anomaly,140164.91535625962,997975.319187107,anomaly,-0.3204924540952833
2024-05-28 09:06:25,10.0.3.101,10.0.1.254,21,ICMP,60485,17713,3.21,47,normal,3.414530879530315,23624.77341389728,normal,0.1739986351395762
2024-05-27 11:20:45,10.0.1.220,174.206.244.152,5432,TCP,4613,291,43.88,4,normal,15.797945205479452,111.50522964984083,normal,0.1750559319682619
2024-05-17 15:09:25,10.0.2.118,10.0.3.77,27017,TCP,210,163073,37.27,1,normal,0.0012877589315280179,4369.360449558469,normal,0.178351940224867
2024-05-09 03:22:06,10.0.3.87,10.0.1.114,53,TCP,90235,8922,38.56,74,normal,10.112630281295528,2564.8473874806,normal,0.17584443100637004
2024-05-06 03:19:09,10.0.1.220,10.0.1.54,27017,TCP,180,19381,8.18,1,normal,0.009286967289237436,2362.43961352657,normal,0.1797306744909835
2024-05-23 02:23:54,10.0.1.97,10.0.1.54,21,TCP,4357,38684,16.99,4,normal,0.1126276334496575,2518.490345231129,normal,0.18220159243008094
2024-05-09 20:37:44,10.0.1.206,193.32.162.55,3389,TCP,7274,538722,34.27,4,normal,0.013502300811363168,15885.830666278729,normal,0.17158505370099425
2024-05-21 23:10:10,10.0.1.206,10.0.3.77,3389,TCP,469965,2758137,65.84,596,normal,0.17039212686239774,48955.14103730665,normal,0.06632380267253857
2024-05-04 01:25:05,10.0.1.238,10.0.3.87,53,UDP,2722,10257,53.6,2,normal,0.26535387015012674,241.6945996275605,normal,0.17626353386851518
2024-05-02 07:39:56,10.0.3.187,202.222.194.7,22,TCP,294723,4430,62.03,272,normal,66.51387948544347,4814.952518911959,normal,0.14369995548243736
2024-05-19 01:38:32,10.0.3.87,189.136.27.236,443,TCP,5287,21306,90.43,3,normal,0.24813441591965082,293.7479288633602,normal,0.16987448805007455
2024-05-16 19:59:13,10.0.0.218,176.208.33.85,27017,TCP,5228,8543,75.81,4,normal,0.6118913857677902,181.41219865630353,normal,0.1716778877326191
2024-05-24 06:12:47,10.0.1.97,204.45.237.222,6379,UDP,66675,30351,9.88,53,normal,2.1967250922509227,9722.044088176352,normal,0.1804723213658463
2024-05-02 01:29:09,10.0.1.114,45.33.32.156,25,TCP,6334,103393,46.46,4,normal,0.06126080817068689,2356.6795532646047,normal,0.1750189688802516
2024-05-30 05:43:41,10.0.3.187,63.17.60.62,8080,TCP,518,2561813,31.33,1,normal,0.00020220047200928716,81525.00795418391,normal,0.11494062703898295
2024-05-14 05:19:15,10.0.3.101,109.38.130.67,53,TCP,21394,119519,9.71,25,normal,0.17899933065595716,14364.220183486237,normal,0.17958624917888177
2024-05-19 15:42:44,10.0.2.194,31.92.92.2,5432,TCP,5608,53821,48.02,4,normal,0.10419531046783843,1235.0166251039068,normal,0.17916046933215923
2024-05-29 16:29:32,10.0.3.25,10.0.1.54,8443,TCP,25548,15465,10.47,37,normal,1.6518815466183887,3880.1324503311257,normal,0.18238752750385162
2024-05-21 06:02:22,10.0.3.77,95.127.214.181,22,TCP,42748,28921,0.96,40,normal,1.4780443952700366,67612.26415094339,normal,0.16859424985338917
2024-05-26 08:11:04,10.0.1.148,131.115.11.151,9200,TCP,13463,63425,33.96,11,normal,0.21226310976571122,2257.428068115091,normal,0.18073846348295164
2024-05-20 23:36:08,10.0.3.75,162.247.74.201,8080,TCP,1242016,55691,19.28,1390,normal,22.301515477986065,66961.14551083591,normal,0.11449833633913026
2024-05-06 02:51:50,10.0.0.93,183.79.64.37,8080,UDP,1593,65354,35.28,1,normal,0.024374569658021573,1892.2272470322214,normal,0.17872002975894757
2024-05-22 10:33:23,10.0.2.194,10.0.3.77,3389,UDP,751,55193,2.5,1,normal,0.013606551436750372,21516.923076923074,normal,0.1761814204482129
2024-05-30 10:10:12,10.0.1.180,162.137.98.183,21,UDP,4757,127092,9.59,6,normal,0.037429284067572566,13606.70794633643,normal,0.17771647317897
2024-05-14 04:16:19,10.0.3.25,91.240.118.172,5432,TCP,772,614819,42.69,1,normal,0.0012556520607657526,14386.328581444262,normal,0.16699553671734668
2024-05-05 14:13:56,10.0.0.218,10.0.1.254,5601,TCP,245684,164090,23.9,267,normal,1.4972423837992332,17073.916666666668,normal,0.17280342573815538
2024-05-15 19:15:43,10.0.3.75,10.0.3.187,5432,UDP,18849,389977,3.11,22,normal,0.04833349573565688,127360.1246105919,normal,0.16221725505579304
2024-05-15 01:41:38,10.0.1.148,87.222.76.161,21,TCP,115524,92507,76.26,81,normal,1.2488001037748087,2724.345206914615,normal,0.1689080632944377
2024-05-24 19:08:36,10.0.2.118,10.0.1.114,445,UDP,1937649,650573,34.07,2020,anomaly,2.978368333194994,75745.4492244659,normal,0.07152196399118149
2024-05-08 20:20:35,10.0.2.73,9.164.180.231,53,UDP,1734,1110,73435.81,49689,anomaly,1.5607560756075607,0.03872764700539559,anomaly,-0.21146676182567653
2024-05-18 14:22:05,10.0.1.189,10.0.1.180,9200,TCP,123296,103,5.04,213,normal,1185.5384615384614,24007.587548638134,normal,0.056365973290773363
2024-05-19 09:17:45,10.0.0.237,162.247.74.201,53,TCP,8823,10328,33.74,6,normal,0.854196921289573,565.9278959810874,normal,0.179220168807673
2024-05-04 23:52:37,10.0.3.174,174.206.244.152,3306,TCP,646,28954,3.95,1,normal,0.022310481782075633,7308.641975308642,normal,0.17801991085306168
2024-05-10 22:12:55,10.0.0.93,10.0.1.54,8080,TCP,4496,9988397,4.36,4,normal,0.00045012223181334983,2240558.9686098653,anomaly,-0.06230841083017985
2024-05-17 19:18:53,10.0.1.83,180.222.152.147,6379,UDP,315530,23670,22.71,279,normal,13.329812851168096,14870.670758439279,normal,0.17245534408239166
2024-05-21 16:24:14,10.0.3.25,58.140.5.26,21,TCP,10652,3185,21.44,7,normal,3.343377275580665,642.3862581244196,normal,0.18180871272190346
2024-05-07 11:02:22,10.0.2.73,10.0.1.180,3389,TCP,175208,670276,8.33,321,normal,0.26139640775380923,100294.66192170819,normal,0.15173286007114228
2024-05-20 13:30:44,10.0.3.187,98.140.227.95,443,TCP,19283,1631,11.2,31,normal,11.815563725490197,1850.7964601769913,normal,0.1798793323618017
2024-05-05 22:30:30,10.0.3.174,204.45.237.222,443,TCP,22973,181009,4.61,17,normal,0.1269156400198884,43308.28025477707,normal,0.17609690613933443
2024-05-13 15:45:50,10.0.0.136,180.222.152.147,443,TCP,24082,79115,44.7,16,normal,0.3043884928459477,2303.504464285714,normal,0.17876040393653259
2024-05-30 23:26:18,10.0.1.180,23.129.64.214,6379,UDP,18973,178484,63.35,22,normal,0.10630024932067121,3112.009456264775,normal,0.17470679537688616
2024-05-02 02:56:10,10.0.2.194,109.38.130.67,9200,TCP,9190,9714,11.45,8,normal,0.9459598558929491,1636.709956709957,normal,0.18154430074836425
2024-05-23 15:41:51,10.0.0.174,109.0.127.77,9200,TCP,4272,45436,22.66,3,normal,0.0940202918326474,2184.007029876977,normal,0.18181731543254748
2024-05-14 10:35:02,10.0.3.101,10.0.1.220,9200,TCP,87865,9487,22.14,85,normal,9.26064502529511,4377.338129496403,normal,0.17685188633900945
2024-05-02 09:44:37,10.0.3.254,23.129.64.214,9200,UDP,10794,9260,15.89,8,normal,1.1655328798185942,1254.1588492808005,normal,0.1824783435257718
2024-05-29 09:51:45,10.0.0.237,147.245.140.178,27017,TCP,277482,793825,47.59,228,normal,0.3495501533081557,22463.975676242397,normal,0.15429317222169286
2024-05-18 18:52:22,10.0.1.220,10.0.0.141,3306,TCP,265287,11293,16.54,209,normal,23.489197804143792,16621.39423076923,normal,0.17105642329374504
2024-05-26 07:56:45,10.0.0.174,10.0.1.180,3306,UDP,49810,179957,32.37,58,normal,0.2767868058102446,7076.285802279027,normal,0.1790553231701118
2024-05-03 16:10:58,10.0.3.77,176.208.33.85,22,UDP,703151,277299,48.11,591,normal,2.5357050126217096,20337.06699854802,normal,0.14314164354638687
2024-05-01 19:05:41,10.0.0.136,138.63.106.248,8080,TCP,21787,23348,28.01,21,normal,0.9331020600453981,1605.6563500533616,normal,0.1827439539456514
2024-05-14 20:51:15,10.0.3.25,57.193.53.201,25,TCP,9055,79777,101.52,6,normal,0.11350246935245306,874.1586301909074,normal,0.1625687622715974
2024-05-01 08:17:19,10.0.1.114,193.32.162.55,5601,ICMP,172245,47764,31.55,124,normal,3.6060923270176906,6951.311216429699,normal,0.1771233911536675
2024-05-21 19:34:24,10.0.0.136,10.0.0.237,9200,UDP,8633,700366,18.2,6,normal,0.012326394590264819,38743.11475409836,normal,0.16812651692214375
2024-05-21 04:12:35,10.0.2.194,31.92.92.2,8080,TCP,4777442,358245,19.14,3536,normal,13.335646455229089,266927.59875259874,normal,0.0058919272056799366
2024-05-20 16:58:37,10.0.1.206,201.250.32.133,22,UDP,14024,201757,145.27,18,normal,0.06950901575154393,1484.3571575978538,normal,0.13372685595701134
2024-05-05 04:41:29,10.0.1.220,23.131.17.22,22,TCP,49364,27644,14.79,38,normal,1.7856393561222643,5171.793149764943,normal,0.18265662143729283
2024-05-01 08:03:28,10.0.3.77,10.0.1.238,27017,TCP,2493,69909,36.15,2,normal,0.035660134458589614,1997.296551724138,normal,0.17872002975894757
2024-05-01 15:01:51,10.0.2.73,202.222.194.7,21,TCP,23762,19962,17.37,16,normal,1.1903020588087962,2502.8048082427013,normal,0.18272660715439254
2024-05-20 02:31:43,10.0.1.114,193.32.162.55,3389,UDP,41718,14824,1.61,36,normal,2.8140303541315346,33065.497076023385,normal,0.17640607085432508
2024-05-02 11:12:02,10.0.1.180,189.136.27.236,25,TCP,15085,2332,3.58,12,normal,6.465923703386198,4732.880434782608,normal,0.17668548206092471
2024-05-26 06:19:33,10.0.2.194,138.63.106.248,80,TCP,1915,55939,10.39,3,normal,0.03423310690025027,5515.1572926596755,normal,0.18045349078924344
2024-05-22 13:42:09,10.0.3.101,10.0.1.54,6379,UDP,1955,2345,78.11,2,normal,0.8333333333333334,54.98018156246005,normal,0.17100999669083183
2024-05-27 12:04:05,10.0.1.54,10.0.2.118,53,UDP,1375,8957,50.91,1,normal,0.15349408350078142,202.54851989805923,normal,0.1773155378929589
2024-05-13 07:56:04,10.0.1.254,176.208.33.85,5432,TCP,27759,1805,55.35,25,normal,15.370431893687707,533.1650135256988,normal,0.17316370644093337
2024-05-08 11:47:44,10.0.2.118,10.0.1.148,6379,ICMP,27189,1550055,60.11,29,normal,0.017540656595632673,26195.71499750872,normal,0.13748944705345534
2024-05-13 13:58:09,10.0.2.118,10.0.1.148,53,UDP,20673,210125,77.31,21,normal,0.0983838268467491,2981.5010980493475,normal,0.1722787414004912
2024-05-29 22:12:01,10.0.0.237,61.18.96.37,5432,TCP,3248,1830,20.15,3,normal,1.7738940469688695,250.76543209876544,normal,0.1809223798153386
2024-05-27 19:18:00,10.0.0.218,162.247.74.201,6379,TCP,21022,2101752,198.86,19,normal,0.01000212679606024,10669.350623240853,normal,0.04867880786079637
2024-05-11 02:58:54,10.0.1.206,152.183.142.33,22,TCP,29415,83718,91.02,45,normal,0.3513539339934782,1241.5825285338017,normal,0.17144527252166242
2024-05-01 02:21:50,10.0.3.25,10.0.3.187,443,ICMP,3401,38018,37.4,5,normal,0.08945527236381809,1104.5066666666667,normal,0.18049113726177157
2024-05-24 03:16:41,10.0.1.114,176.208.33.85,21,TCP,63674,12185,39.63,107,normal,5.225176431971114,1909.3632016108731,normal,0.17591210512632627
2024-05-06 02:51:34,10.0.2.194,10.0.3.254,5601,UDP,2678,191913,68.89,4,normal,0.013954166970622258,2820.5681982896076,normal,0.17072522035176546
2024-05-20 16:00:12,10.0.0.93,147.245.140.178,3306,TCP,382,106823,65.05,1,normal,0.0035759754362315586,1645.5103607060632,normal,0.16908093869607665
2024-05-04 21:17:50,10.0.3.87,205.160.62.11,80,TCP,18816,19554,1.31,13,normal,0.9622091536691383,27212.765957446805,normal,0.1776647398232778
2024-05-02 21:07:17,10.0.2.73,10.0.3.101,21,TCP,4673,321531,10.82,4,normal,0.014533545650199669,29872.161172161173,normal,0.1766247659097237
2024-05-07 06:46:09,10.0.3.75,114.71.251.178,3389,TCP,40830,106502,5.33,42,normal,0.3833694825497873,27132.965009208103,normal,0.1767921146745806
2024-05-25 12:29:09,10.0.3.87,169.83.214.211,8443,UDP,25547,44347,62.67,17,normal,0.576057544872373,1113.4937071849608,normal,0.1766347611437703
2024-05-09 15:14:44,10.0.0.136,180.10.201.143,80,TCP,2734,12871,67.83,5,normal,0.21239900559353636,229.72177241277788,normal,0.17330996307225338
2024-05-14 00:44:35,10.0.0.93,205.160.62.11,8080,TCP,42956,535,1.46,40,normal,80.14179104477611,27878.846153846152,normal,0.14567921299849046
2024-05-12 07:48:57,10.0.3.87,78.88.192.199,8443,TCP,1407,26069,30.85,2,normal,0.05397008055235903,887.7544426494345,normal,0.17999759012574984
2024-05-20 14:31:41,10.0.1.97,193.199.92.89,21,TCP,431,49585,79.9,1,normal,0.008691969507522284,625.2,normal,0.17242676491303793
2024-05-29 11:32:21,10.0.0.93,46.26.60.251,25,TCP,3334,1295,6.19,2,normal,2.572530864197531,735.9300476947536,normal,0.1776546500460327
2024-05-23 10:26:27,10.0.3.174,147.245.140.178,8080,TCP,29535,163670,8.01,24,normal,0.18045347068203896,23823.057953144267,normal,0.17714085619301512
2024-05-21 07:56:42,10.0.2.194,23.131.17.22,5601,TCP,16195,43889,20.33,14,normal,0.3689906584643427,2940.9691629955946,normal,0.18283975604583197
2024-05-01 23:03:03,10.0.0.136,10.0.3.25,53,TCP,53905,121009,26.17,106,normal,0.4454590529708289,6658.317472401979,normal,0.17973851393377377
2024-05-04 09:19:40,10.0.0.141,214.110.68.155,9200,TCP,124061,349073,37.61,87,normal,0.35540028761809817,12546.645452134711,normal,0.17620296230664012
2024-05-25 06:33:17,10.0.3.254,10.0.3.87,6379,TCP,34801,132433,3.22,35,normal,0.2627799507679297,50371.68674698795,normal,0.17423709468613108
2024-05-18 11:11:04,10.0.0.93,131.115.11.151,80,TCP,2647,24464,15.63,5,normal,0.10819538115675455,1723.5219326128417,normal,0.18181731543254748
2024-05-23 03:10:53,10.0.1.54,10.0.2.118,3389,TCP,50860,67194,14.87,40,normal,0.7569015551752363,7886.038744154977,normal,0.18190097193277222
2024-05-09 13:53:24,10.0.1.206,10.0.1.180,44884,TCP,108,0,0.39,1,anomaly,108.0,220.40816326530611,normal,0.13587566517300403
2024-05-17 21:06:45,10.0.1.238,64.39.138.32,9200,TCP,21361,4089,43.99,23,normal,5.222738386308069,577.2283964617827,normal,0.1778620170806312
2024-05-24 03:25:07,10.0.1.180,144.226.191.244,443,TCP,504,629,21280.32,24978,anomaly,0.8,0.05324143038530255,anomaly,-0.10551924232186566
2024-05-09 10:17:56,10.0.0.136,10.0.1.180,80,TCP,2621104,38361,56.14,2702,normal,68.32553047286378,47287.78449502133,normal,0.042803869169319664
2024-05-08 23:19:54,10.0.0.237,189.136.27.236,27017,TCP,3504,160021,35.29,3,normal,0.021896989163989952,4620.655552415937,normal,0.17739858037981548
2024-05-25 17:53:58,10.0.1.238,194.165.16.89,8080,TCP,7748,41739,5.39,7,normal,0.18562529947292764,9014.025500910748,normal,0.18004154952304585
2024-05-10 09:35:27,10.0.1.83,10.0.3.75,6379,TCP,75369,8786,23.87,77,normal,8.577330146807784,3510.8468919482684,normal,0.1795814560766515
2024-05-26 15:45:32,10.0.0.93,10.0.3.174,6379,TCP,601169,9911,28.02,1017,normal,60.65062550443906,21731.152204836413,normal,0.12839238181047147
2024-05-27 16:44:10,10.0.0.174,63.17.60.62,443,ICMP,339483,1455,20.38,299,normal,233.1614010989011,16647.36328125,normal,0.12500262176228466
2024-05-11 07:59:53,10.0.0.218,147.245.140.178,25,TCP,166538,655583,34.51,304,normal,0.25402999463074144,23753.85726668593,normal,0.15409882512800915
2024-05-29 14:02:59,10.0.3.101,180.10.201.143,80,TCP,6275,10591,50.49,7,normal,0.5924282477341389,333.38604467286024,normal,0.17723711593441643
2024-05-09 23:30:52,10.0.3.174,58.140.5.26,8443,TCP,8243,150977,15.91,16,normal,0.05459735855555114,9945.034353529043,normal,0.17846266384325232
2024-05-11 21:39:17,10.0.2.194,23.129.64.214,53,TCP,24280,2011,131.95,20,normal,12.067594433399602,199.09882620219616,normal,0.13948436660666952
2024-05-17 13:26:58,10.0.0.237,10.0.3.87,55228,TCP,52,0,0.23,1,anomaly,52.0,157.57575757575756,normal,0.1578551428762608
2024-05-26 09:48:24,10.0.1.83,98.140.227.95,22,TCP,76973,174700,1.13,140,normal,0.44059850830848135,204612.19512195123,normal,0.1430207254695649
2024-05-02 01:03:12,10.0.3.77,63.17.60.62,22,TCP,3333,128027,3.38,2,normal,0.026033367700815446,37747.12643678161,normal,0.17407815659945824
2024-05-10 15:15:31,10.0.1.114,10.0.1.254,80,UDP,16855,12035,13.9,11,normal,1.4003821867730142,2063.5714285714284,normal,0.18239400896615282
2024-05-29 00:42:06,10.0.3.87,194.165.16.89,8080,TCP,24214,85181,29.04,28,normal,0.28426193327228755,3754.118050789293,normal,0.1804515205388308
2024-05-18 13:27:35,10.0.3.75,193.199.92.89,9200,TCP,3708,17283,92.75,3,normal,0.21453367276093496,226.07431340872375,normal,0.16987448805007455
2024-05-17 14:20:00,10.0.1.254,10.0.3.254,25,UDP,48851,39238,0.14,47,normal,1.2449603710594053,367037.5,normal,0.12670029814011458
2024-05-27 16:31:13,10.0.1.97,204.92.196.124,27017,TCP,17316,1033400,18.65,11,normal,0.016756322086005335,56038.18666666667,normal,0.1615902251702458
2024-05-08 06:53:02,10.0.1.180,109.0.127.77,3389,TCP,4746,227313,34.15,4,normal,0.02087860844470644,6775.445255474453,normal,0.17667618564237914
2024-05-04 12:40:06,10.0.1.180,10.0.2.118,3389,TCP,4325,150667,66.13,3,normal,0.02870549818143202,2340.2083647893705,normal,0.16954212237291194
2024-05-19 22:31:16,10.0.1.148,31.92.92.2,9200,ICMP,1139580,4950,64.19,1578,normal,230.17168248838618,17802.613159122728,normal,0.06676159337426463
2024-05-30 01:43:37,10.0.2.118,193.199.92.89,5601,UDP,337057,58726,66.08,382,normal,5.739387334616105,5980.40193411907,normal,0.1616419369173695
2024-05-02 09:45:30,10.0.3.101,95.127.214.181,8080,ICMP,68474,301735,104.16,132,normal,0.22693347827239707,3550.824860924612,normal,0.15329270211297752
2024-05-13 03:28:50,10.0.0.136,162.247.74.201,5601,TCP,6671,2109887,42.95,8,normal,0.00316177920344587,49165.11033681765,normal,0.1277142907349777
2024-05-27 22:20:03,10.0.1.220,162.247.74.201,53,UDP,597,1386,53675.58,40407,anomaly,0.4304253785147801,0.0369441057849663,anomaly,-0.17198723852504777
2024-05-13 02:13:36,10.0.1.114,64.39.138.32,6379,UDP,67650,5377,21.62,91,normal,12.57902566009669,3362.2007366482503,normal,0.17632430696872609
2024-05-12 10:43:42,10.0.3.87,91.240.118.172,9200,TCP,5955,3825527,9.48,5,normal,0.0015566478666474274,399945.92901878915,normal,0.06690521802196314
2024-05-23 05:06:22,10.0.3.174,95.127.214.181,5601,TCP,38242,2219,17.26,28,normal,17.226126126126125,2330.702764976958,normal,0.17855968118701937
2024-05-27 05:26:24,10.0.2.118,93.170.139.38,443,TCP,4652,104969,22.37,4,normal,0.04431742402591216,4878.549176680017,normal,0.17879434961134344
2024-05-26 17:17:31,10.0.1.180,10.0.3.174,5601,TCP,6853,116688,7.96,9,normal,0.05872875763782362,15327.667493796525,normal,0.17861630284631025
2024-05-20 21:46:17,10.0.3.77,58.140.5.26,21,TCP,3426,13475,0.92,4,normal,0.25422974176313445,16569.607843137255,normal,0.17543738110991436
2024-05-26 18:23:32,10.0.0.218,10.0.0.141,25,UDP,13507,144367,2.76,11,normal,0.09355951457386678,55200.6993006993,normal,0.17594344958190977
2024-05-14 05:02:22,10.0.3.25,169.83.214.211,9200,TCP,6359,711739,1.68,4,normal,0.008934442352544468,403425.84269662923,normal,0.1262405497148943
2024-05-07 02:28:18,10.0.3.75,143.109.217.176,8080,ICMP,4006296316,12306,3330.27,344980,anomaly,325529.8867311286,1202962.019835634,anomaly,-0.3337189700035426
2024-05-03 08:48:33,10.0.1.114,23.129.64.214,53,UDP,303192,13675,14.79,310,normal,22.169640245685873,21280.523841504368,normal,0.16961905098773905
2024-05-28 19:15:41,10.0.0.93,95.127.214.181,8443,TCP,34799,213965,34.02,25,normal,0.1626379892132395,7290.855803048064,normal,0.17790248577035267
2024-05-14 21:51:58,10.0.1.238,174.217.73.138,5601,TCP,6257,5084,1.35,4,normal,1.230481809242871,7821.379310344827,normal,0.17688725051357768
2024-05-10 01:45:57,10.0.3.25,10.0.2.73,3389,UDP,382115,9582,52.93,282,normal,39.874256495878114,7386.328493305676,normal,0.1576944440572841
2024-05-05 23:24:11,10.0.3.25,95.127.214.181,27017,TCP,4710,303707,35.33,7,normal,0.015508317199415228,8704.967541631386,normal,0.17537803744677194
2024-05-02 18:21:53,10.0.0.174,205.160.62.11,6379,TCP,715453,9738290,3.31,696,normal,0.07346802431761384,3065613.782991202,anomaly,-0.12842323321982835
2024-05-05 22:03:57,10.0.0.93,214.110.68.155,21,TCP,7364,81671,9.31,5,normal,0.09016554020961896,9461.74282678002,normal,0.1787129362360676
2024-05-01 15:07:11,10.0.1.148,214.110.68.155,53,TCP,3312,34131,14.13,2,normal,0.09703504043126684,2631.271960646521,normal,0.18220159243008094
2024-05-09 04:43:19,10.0.1.83,185.220.101.45,443,UDP,3514162881,29629,3176.46,604426,anomaly,118601.51471481606,1106288.7242803536,anomaly,-0.32323029494340544
2024-05-30 16:28:38,10.0.0.141,10.0.0.141,22,TCP,98872,52698,5.09,169,normal,1.8761646331049926,29204.23892100193,normal,0.17682372083070313
2024-05-10 17:05:24,10.0.3.187,193.199.92.89,21,TCP,32073,37795,23.79,26,normal,0.8485818605143401,2924.5709501883634,normal,0.18289381217752404
2024-05-07 12:55:00,10.0.3.174,10.0.0.141,8443,TCP,49327,26440,2.6,34,normal,1.865549714458606,28061.85185185185,normal,0.17854910568071186
2024-05-05 20:38:49,10.0.3.254,10.0.0.136,3306,TCP,434530,4236,76.24,391,normal,102.5560538116592,5747.524233691382,normal,0.1257311188893186
2024-05-07 13:19:49,10.0.0.237,10.0.3.187,8443,TCP,39315,17428,0.43,31,normal,2.2557232199208217,107062.26415094339,normal,0.1643208816025401
2024-05-26 16:27:19,10.0.1.83,10.0.1.114,22,TCP,6182,96862,70.93,7,normal,0.06382209925358497,1450.710967196959,normal,0.16877147473074106
2024-05-04 10:49:38,10.0.3.174,180.10.201.143,6379,TCP,4571,3617,58.3,6,normal,1.263405196241017,140.2054794520548,normal,0.1738380784484102
2024-05-12 11:33:04,10.0.1.180,201.250.32.133,5601,TCP,19655,6065,46.95,16,normal,3.240191229805473,546.6524973432519,normal,0.17904519782061434
2024-05-05 18:20:23,10.0.3.174,205.160.62.11,3389,TCP,43604,14130,34.5,61,normal,3.085698110537117,1668.6127167630057,normal,0.1788713194567933
2024-05-03 02:05:56,10.0.3.254,78.88.192.199,25,UDP,41848,108424,31.79,76,normal,0.38596264699100763,4712.19818124804,normal,0.1772319739230102
2024-05-07 04:57:00,10.0.0.93,10.0.0.218,443,TCP,166024,10075,2.98,113,normal,16.477173481540294,57175.0,normal,0.16891016610427412
2024-05-11 16:42:19,10.0.3.174,23.129.64.214,22,TCP,283774,109,5.33,397,normal,2579.7636363636366,52280.478821362805,normal,0.04847773324458465
2024-05-23 10:11:23,10.0.1.220,10.0.0.141,6379,TCP,20822,12815,113.86,14,normal,1.6246878901373283,295.16497016497016,normal,0.15328172266400036
2024-05-12 10:46:46,10.0.1.54,205.160.62.11,9200,UDP,21625,4446,11.35,25,normal,4.862828873397796,2276.9432314410483,normal,0.1800044546697147
2024-05-20 08:11:28,10.0.1.54,147.245.140.178,8080,ICMP,5540,4524803,46.05,7,normal,0.0012243624254221841,98165.61213434453,normal,0.06959818511876237
2024-05-10 17:20:55,10.0.1.97,10.0.2.73,25,ICMP,4530319,500868,0.88,4179,normal,9.044917932633084,5133864.285714285,anomaly,-0.16957707057414456
2024-05-01 10:11:39,10.0.0.218,10.0.3.101,443,UDP,2017,194453,16.36,1,normal,0.010372633116315427,11936.208991494532,normal,0.17914650342876742
2024-05-12 08:02:57,10.0.3.254,45.33.32.156,3389,UDP,22273,2697501,22.54,28,normal,0.008256898419352423,120131.36042402826,normal,0.10873675937033234
2024-05-04 09:45:49,10.0.1.180,91.240.118.172,53,TCP,10486,18101,6.62,13,normal,0.5792730085073473,4254.017857142857,normal,0.17939721627904115
2024-05-09 18:52:22,10.0.1.206,180.144.138.156,8080,TCP,11120,1435,139.27,12,normal,7.743732590529248,90.0839491999713,normal,0.13410373969295047
2024-05-23 06:24:13,10.0.3.101,10.0.3.174,52925,TCP,127,0,0.328,1,anomaly,127.0,296.7289719626168,normal,0.13290691624355494
2024-05-27 14:00:14,10.0.1.83,131.115.11.151,8080,ICMP,67710,3968,141.57,48,normal,17.059712773998488,505.9504482247477,normal,0.1288903482656138
2024-05-10 12:22:55,10.0.1.83,131.115.11.151,3389,TCP,259,25341,4.08,1,normal,0.010220187830479047,6124.401913875598,normal,0.17820386103876862
2024-05-15 12:13:32,10.0.3.254,10.0.2.73,21,TCP,3490,2033,43.19,3,normal,1.7158308751229105,127.58142758142759,normal,0.1771409191529309
2024-05-20 05:00:52,10.0.1.114,223.46.249.115,53,UDP,563,1620,10935.33,15831,anomaly,0.3473164713140037,0.19962635214161675,anomaly,-0.0432126282007092
2024-05-21 16:27:33,10.0.3.87,193.32.162.55,5432,TCP,82880,1132,131.94,63,normal,73.15092674315976,636.2617388670101,normal,0.11032060810502675
2024-05-25 23:07:02,10.0.1.220,204.92.196.124,8080,UDP,33300,502633,39.24,39,normal,0.06625098978580836,13623.106253177426,normal,0.1726675432978127
2024-05-16 16:29:39,10.0.1.254,10.0.1.83,27017,UDP,60,258346,167.83,1,normal,0.00023224577796529473,1538.772107425713,normal,0.1149530271547004
2024-05-21 17:31:17,10.0.3.187,42.204.233.22,6379,UDP,6686,136871,26.44,7,normal,0.04884855923782804,5409.080633006782,normal,0.17967270410377129
2024-05-04 20:42:30,10.0.0.93,204.45.237.222,3306,TCP,4427,106326,68.42,4,normal,0.04163570870992316,1616.360186806772,normal,0.16925582525162586
2024-05-17 22:18:55,10.0.1.189,174.217.73.138,53,UDP,12500,58609,51.55,15,normal,0.2132741852926122,1376.7473378509196,normal,0.17912717421333946
